user_id,weights
833964896404508672,0.39999999999999997
14111628,0.5
205971568,0.6
128762218,0.44999999999999996
44385059,0.5
1647573157,0.8999999999999999
1006460059973496832,0.35
26846548,0.44999999999999996
34383891,0.6
1616518489,0.5
288218865,0.45000000000000007
32480859,0.6
982651455822815232,0.55
25288281,0.44999999999999996
155055403,0.45
710706683291443200,0.4
438494130,0.45
317980134,0.85
823403285683924992,0.4
18013279,0.9
4611508512,0.45000000000000007
16494919,0.55
4355387603,0.4
3387828299,0.35000000000000003
18124790,0.9500000000000001
586719195,0.55
785213216854937600,0.45000000000000007
1349402785,0.6
3308329702,0.35
63987577,0.55
850063615,0.55
146244816,0.35
60628575,0.85
952999382261084162,0.5
982981684256620544,0.44999999999999996
980714168,0.6
77809646,0.4
166585184,0.55
284213310,0.55
108142050,0.5
54462645,0.55
781991185695051776,0.55
125487569,0.55
786988364,0.6000000000000001
134573450,0.45
977346339586691072,0.4
2587603297,0.55
275821122,0.4
224253810,0.55
368444776,0.39999999999999997
211283590,0.3
768070610,0.5
77958508,0.3
19192409,0.4
11282612,0.55
404969583,0.35
581997381,0.55
252881635,0.4
976927777,0.45
4836077445,0.4
15798331,0.44999999999999996
277294883,0.45000000000000007
294825539,0.5
746067583963631616,0.44999999999999996
58261563,0.55
122046037,0.5
138148126,0.44999999999999996
2190549734,0.5
49718378,0.55
28785486,0.8
2205216463,0.3
227858116,0.4
822350587,0.35
777980351478173696,0.45
940350733194539009,0.55
600730992,0.55
1053432535,0.55
17940394,0.6500000000000001
9300262,0.8500000000000001
1027809378,0.5
16580616,0.65
127238794,0.65
26793734,0.9
421047121,0.6
26181751,0.6000000000000001
2241270623,0.45
1039354924205629440,0.45000000000000007
15135715,0.9
200846651,0.95
1160775618,0.55
340367718,0.6
69081746,0.5
47884124,0.6
1042435416257835008,0.45
15297709,0.65
2166639265,0.55
18440161,0.55
196832041,0.44999999999999996
411446545,0.5
19655686,0.55
26439527,0.6000000000000001
625289966,0.55
992232814912397312,0.3
108230149,0.5
211038663,0.55
20444033,0.5
1362237086,0.55
152917502,0.5
131571364,0.55
2921438129,0.45
835898041534201856,0.4
148863656,0.5
956285532622827527,0.75
1101343261,0.45000000000000007
2422836344,0.44999999999999996
823827147672272897,0.35000000000000003
2655467592,0.4
164431348,0.44999999999999996
993312047491375104,0.4
2783180225,0.4
100856169,0.5
1024089138151215104,0.55
54317462,0.6
424937613,0.35
54362591,0.49999999999999994
807095,0.9500000000000001
1967626670,0.4
240649372,0.25
237064482,0.45000000000000007
873305105260400640,0.45
1018513117633024005,0.25
2962665473,0.4
4207731253,0.45
54733279,0.5
1365718207,0.5
4333676475,0.35000000000000003
967888967658950656,0.5
579955173,0.35
18195250,0.49999999999999994
2481540306,0.6000000000000001
47797152,0.45
81750005,0.44999999999999996
1289485338,0.45000000000000007
1029355605650288640,0.44999999999999996
988966586013900801,0.35
3053928455,0.45
182301577,0.65
15438211,0.55
3697981583,0.35000000000000003
18510860,0.9
36900257,0.65
620484097,0.4
13492102,0.9500000000000001
22289204,0.45
412327246,0.55
224704470,0.45
894133937705951232,0.5
2303262378,0.45
2235695554,0.45000000000000007
454345598,0.4
15084080,0.45000000000000007
192279318,0.5
724702259712499713,0.35
1921705693,0.5
229193474,0.39999999999999997
201509748,0.65
838595784207708160,0.55
38196575,0.35000000000000003
1002822897587519488,0.3
84523588,0.55
32387787,0.55
480986000,0.55
1030638793949409280,0.2
435972218,0.5
160576109,0.6000000000000001
468118916,0.5
21993071,0.44999999999999996
966179015789891585,0.5
722236180226441216,0.45000000000000007
782162030941700096,0.45000000000000007
806575117992132614,0.4
2463732438,0.39999999999999997
829061809135030272,0.75
19723283,0.5499999999999999
59212679,0.55
2518492394,0.85
4192705452,0.35000000000000003
60223057,0.35
1307196882,0.5000000000000001
19455864,0.95
392636701,0.4
18245335,0.55
22054765,0.6000000000000001
917812611336503298,0.39999999999999997
13950832,0.5
928829323,0.55
856541502796955649,0.4
57738516,0.6
16347946,0.55
197387399,0.45
1586804930,0.6
861756968,0.45000000000000007
2413754197,0.6
21776664,0.5
363078890,0.55
1061441426838347776,0.5
354523574,0.6000000000000001
149142987,0.5
136278010,0.5
720093010420244481,0.5
823200670455107586,0.2
865396466189123585,0.39999999999999997
620484097,0.4
228325602,0.44999999999999996
25308093,0.55
897565399771992064,0.75
1020686150879666176,0.35
39494027,0.5
3882773547,0.35000000000000003
13115682,0.9
568506489,0.3
826811209563381760,0.30000000000000004
296435912,0.35
230064852,0.7
1396098822,0.5
1486219506,0.5
107283519,0.5
5377542,0.65
469785324,0.4
114279518,0.6
999929359153750016,0.4
930178296,0.6
292596610,0.45
19780938,0.85
2209932804,0.35
213501060,0.9
11856032,0.9
45049172,0.5
1536716030,0.55
2364705097,0.5
606703243,0.5
14646765,0.6
3264788279,0.4
3266644014,0.5
627845910,0.5
3038077454,0.4
18956073,0.85
298737646,0.3
20986666,0.5499999999999999
40774939,0.5499999999999999
238207778,0.5
227173423,0.49999999999999994
10076902,0.55
313533002,0.35
2796268820,0.6000000000000001
50029844,0.44999999999999996
823245047260909570,0.4
168508680,0.95
19079225,0.9
228495901,0.7
811335668433489920,0.5
23570552,0.6
22514042,0.55
384335594,0.85
132284034,0.6
23954327,0.44999999999999996
4183188317,0.35000000000000003
984949383748714496,0.45000000000000007
1014614947907756033,0.44999999999999996
871514965387100164,0.3
4190648303,0.5
25401542,0.6000000000000001
101304929,0.5499999999999999
15413409,0.8
25239465,0.6
20384296,0.5
47111744,0.45
44119914,0.55
304988603,0.6
41912656,0.44999999999999996
947498235186294786,0.25
222586842,0.6000000000000001
116635785,0.45
19293193,0.5
267422255,0.55
241983890,0.55
15012486,0.9
24679530,0.55
139790901,0.35
272131127,0.4
22716731,0.55
929871223869370369,0.30000000000000004
64719752,0.5499999999999999
372369260,0.55
14111628,0.5
68418304,0.4
72929454,0.6000000000000001
774757641088294914,0.25
72647147,0.55
978644970348392449,0.44999999999999996
719986787997736960,0.45
824364074741989376,0.6000000000000001
776894484055404544,0.45000000000000007
790945526745337856,0.55
35337793,0.44999999999999996
162166668,0.45
95930916,0.35
2291608788,0.5
40717489,0.5499999999999999
2662442969,0.45000000000000007
933557142761672705,0.35000000000000003
870021000,0.55
896735338433060865,0.35
3220295547,0.55
4765800872,0.44999999999999996
336081443,0.5
15918708,0.5
3300994789,0.4
845977366375555072,0.35
50284267,0.49999999999999994
15036391,0.5
18162008,0.39999999999999997
205864193,0.85
41963215,0.35
966723490492616704,0.35000000000000003
366000916,0.45
784853485095231489,0.35000000000000003
2794382530,0.55
163909723,0.6
40510796,0.6000000000000001
219997270,0.49999999999999994
57707436,0.4
2245775322,0.5
3427205007,0.8
839188838593540097,0.55
3404470091,0.55
179542197,0.49999999999999994
2284128715,0.55
145337153,0.49999999999999994
37242775,0.6
167181650,0.4
148450312,0.44999999999999996
15925111,0.6
1884678271,0.4
33394634,0.55
767212939,0.5000000000000001
34858992,0.55
2329119869,0.5
3951353237,0.5
946056427310845953,0.4
224080176,0.6
25675493,0.5
104865001,0.6
182301577,0.65
65551087,0.95
216242374,0.5
298139855,0.55
53932318,0.5499999999999999
1052125070,0.55
16832810,0.7000000000000001
831589738691833856,0.44999999999999996
37361016,0.4
881524928595492864,0.4
111770324,0.55
19685394,0.5
15890094,0.8500000000000001
58919084,0.6
16050807,0.8500000000000001
2579096426,0.5
884304968,0.45
2783180225,0.4
19894935,0.6
32582937,0.55
2696389195,0.5
871516379068850176,0.35
826582960245764097,0.55
624413,0.9
719663407885062145,0.44999999999999996
90291844,0.6000000000000001
4266268887,0.5
1649041280,0.5
943752150085263361,0.35000000000000003
8839632,0.9
193883220,0.5
2573286548,0.5
2921438129,0.45
228134082,0.6
125068970,0.7000000000000001
22412777,0.5
24702075,0.6000000000000001
70412243,0.45000000000000007
379954624,0.55
24079322,0.6
22841302,0.55
95606572,0.6000000000000001
1538941374,0.5000000000000001
2316405764,0.5
95791672,0.6
963297230,0.5
215003182,0.5
28366439,0.95
2600283656,0.44999999999999996
881430941167742976,0.5
954213577677668352,0.45
18097569,0.65
43342743,0.8999999999999999
823738046709383168,0.30000000000000004
14186393,0.7
46606101,0.5499999999999999
967064304020111361,0.45
151999855,0.5499999999999999
2342493836,0.6000000000000001
3771043037,0.45
1019073372938883078,0.25
1511018348,0.5
222203900,0.5
474482854,0.45
134169208,0.6
2417708630,0.44999999999999996
76727428,0.39999999999999997
2385785412,0.44999999999999996
14646765,0.6
413407657,0.6
56258516,0.6
1330274059,0.85
2337999540,0.55
7744592,0.9500000000000001
193395018,0.6000000000000001
874127073467445248,0.35
342139760,0.55
21552225,0.5
40168326,0.85
183961413,0.6000000000000001
550005004,0.55
3088335701,0.5
2319144913,0.5
22651121,0.9
991051731525095426,0.45
721158308694986752,0.5
993510631755124737,0.35000000000000003
1699360596,0.55
19001819,0.6
13106142,0.55
65450795,0.39999999999999997
15046640,0.6
1024819092941955082,0.45000000000000007
18244332,0.6500000000000001
141978443,0.5
355336126,0.55
27163802,0.5
1939867296,0.45
221838349,0.6000000000000001
58221464,0.35
403468694,0.44999999999999996
3219516557,0.8
19293193,0.5
133456403,0.85
820520653711286272,0.39999999999999997
293937625,0.5
1017230707054309377,0.25
360756008,0.6
1384188000,0.35
34383891,0.6
218027755,0.55
462288600,0.5
3422706639,0.45
18104734,0.6500000000000001
758136410,0.39999999999999997
21212087,0.49999999999999994
14173315,0.9
24595511,0.45000000000000007
134438261,0.6000000000000001
14230406,0.44999999999999996
89216493,0.6
7183282,0.55
1078347888,0.55
981525841984200705,0.35
824022301876322304,0.5
487194682,0.5
34845359,0.5499999999999999
826567649199013889,0.55
994634406584184833,0.65
121664677,0.45
124578114,0.6000000000000001
2593221422,0.35
89756946,0.65
935186081233997824,0.4
16896548,0.65
80310716,0.75
726917584256278528,0.5
881674351,0.5
566818989,0.4
92503159,0.9
18608794,0.3
35532281,0.6
2432851274,0.55
130936217,0.44999999999999996
135151712,0.5
495387802,0.5
416764122,0.45000000000000007
3035044123,0.30000000000000004
41282191,0.6000000000000001
257037092,0.55
19119868,0.6499999999999999
44168107,0.44999999999999996
2793764521,0.25
32711193,0.55
424456778,0.5
9713982,0.65
741271643960414213,0.35
898564909,0.55
386594466,0.39999999999999997
997072400356388864,0.55
26439527,0.6000000000000001
2306069278,0.3
1514972982,0.45
138502066,0.49999999999999994
947550378211663873,0.3
